ID_REF	CT18	CT19	CT20	CT21	CT22	CT23	CT24	CT25	CT26	CT27	CT28	CT29	CT30	CT31	CT32	CT33	CT34	CT35	CT36	CT37	CT38	CT39	CT40	CT41	CT42	CT43	CT44	CT45	CT46	CT47	CT48	CT49	CT50	CT51	CT52	CT53	CT54	CT55	CT56	CT57	CT58	CT59	CT60	CT61	CT62	CT63	CT64	CT65
1448179_at	138848.8	146760.4	142752.9	136657.0	137804.1	130797.4	138340.4	142893.4	151571.8	138385.7	158245.4	146908.4	145221.7	133187.1	136428.3	129635.2	153071.2	155018.5	141832.9	152063.1	154813.0	151390.8	150368.0	152848.9	140006.8	141587.0	152908.4	131875.0	154235.3	137166.8	142125.8	141158.5	134095.2	151966.3	142418.0	146378.5	131711.0	131748.4	145158.2	137756.6	138833.2	131118.9	168009.2	199331.3	183220.0	170033.6	172938.3	175154.5
1436924_x_at	165750.7	170061.8	169542.0	175330.8	178183.9	176802.8	174178.7	185315.8	184286.1	180353.3	190024.2	172950.0	170024.7	188452.3	169890.6	171508.3	177585.1	173277.0	158493.3	191068.9	175719.3	177936.7	176532.9	172802.7	181767.0	171817.1	182872.2	188364.3	199436.0	177617.7	194247.0	171724.5	175505.2	172135.2	170669.6	174799.9	173370.8	186030.6	171283.4	176814.4	183184.2	186322.9	203612.9	221203.1	233965.3	206394.5	211974.3	192109.7
1448281_a_at	72.3	86.1	120.4	79.7	152.8	73.7	86.7	94863.2	126.5	75.9	78.4	89.0	122.4	86.0	77.5	80.9	79.9	95.8	81.2	74.1	75.7	80.1	76.3	86.7	82.8	80.5	92.0	90.0	34238.7	151.7	87.3	90.2	74.9	85.2	78.8	85.8	81.6	151.3	85.4	100.7	106.0	167.3	71.4	88.2	78.0	101.8	124.1	89.9
1416419_s_at	28038.9	28779.8	33679.6	43243.8	38780.8	36729.7	31576.1	35835.4	39725.4	51971.6	50826.0	57834.3	65932.9	62325.1	63030.0	55006.6	56792.1	44023.2	52762.6	35429.7	30158.4	18634.4	20568.3	25346.1	23677.0	28494.7	30654.4	36263.0	33496.8	36860.6	36593.0	40236.9	37219.9	40521.2	49367.8	60967.8	67302.0	63670.9	59203.9	50956.5	50228.2	51207.3	33157.6	29177.2	22224.7	15571.1	16881.3	17526.6
1416364_at	71284.0	64280.6	68699.0	58365.4	61925.7	62759.6	54099.7	45779.9	74090.8	68441.1	47452.4	50853.5	46253.5	59163.4	52503.6	51357.0	42199.9	49913.9	53635.1	52084.4	58825.1	64723.4	78368.9	98458.1	79784.6	84104.7	58223.1	61358.9	47902.7	50332.2	45692.7	49960.1	57435.7	52820.4	50101.4	52710.0	59637.6	45549.3	40712.9	50588.4	44796.2	46621.9	45844.6	17775.6	28306.4	33132.1	31594.0	44772.4
1422479_at	76194.9	56667.1	57825.8	54104.8	73796.9	67091.8	58226.9	73299.3	63057.2	54205.8	50142.5	52167.7	44113.1	45355.8	32602.0	37988.2	35362.6	33259.0	36457.5	24483.4	26754.7	31538.3	39152.2	38731.2	42262.9	40515.9	57543.1	60276.5	45429.3	58686.8	65268.3	65772.7	44383.0	46020.8	54991.9	47444.2	33583.7	37192.7	44269.2	29632.5	40472.6	34904.7	16857.9	27368.0	23648.9	31826.9	34009.4	32763.0
1428012_at	140341.8	167478.4	149857.7	158147.3	192788.0	169910.9	181918.8	154279.4	186399.4	188310.7	182741.3	162864.0	158387.8	170708.7	181557.6	163548.0	142561.5	156970.9	158738.5	150249.9	151774.3	160145.6	153096.8	175297.4	155902.7	172276.9	160468.4	155406.3	168080.3	178597.1	150110.3	158487.3	162436.2	159632.2	159046.7	157356.2	190533.9	167168.9	159841.7	179836.4	153848.4	172558.9	191279.8	157482.5	155598.5	197627.4	195910.9	171919.0
1448739_x_at	133430.7	139035.6	152229.4	137369.6	144154.3	130328.8	119917.2	129751.3	114880.5	123837.1	140980.1	142750.2	132440.0	115444.3	120589.5	110850.0	137394.8	139053.5	132863.5	138709.5	148663.0	131796.2	131467.8	139691.4	148127.9	148803.4	149112.3	139739.6	155368.4	132359.5	136192.0	137116.5	139927.8	142716.5	139726.7	144425.9	154224.1	149393.8	134547.3	138983.2	130032.2	132532.0	147194.9	181166.0	189187.3	147104.0	158390.2	155552.4
1415979_x_at	185109.4	201314.7	206285.3	209531.0	199088.7	190183.8	192339.4	204033.5	180400.9	179746.6	204274.5	208212.3	199571.7	177034.1	183582.1	178717.9	198289.2	193221.8	187239.1	196226.0	199118.6	199634.0	196388.5	195106.1	191912.0	197532.3	197419.2	194318.6	221123.3	183123.4	194273.0	193516.5	195271.0	205158.5	186835.6	187024.5	202786.7	203416.5	186626.1	183527.1	189826.4	184047.9	205882.2	245610.8	226410.3	223988.9	231594.4	220733.7
1428530_x_at	131482.2	140295.3	142363.2	135899.4	143715.8	138268.8	135523.7	150042.1	138381.6	126601.5	153801.9	145966.7	140323.9	112855.6	134256.6	127656.6	142514.1	135332.0	118353.3	140603.1	139676.2	135612.9	133585.1	134833.0	143313.4	136890.5	142642.5	127969.8	171243.3	143937.0	144218.4	140578.4	132047.7	148031.2	137230.3	140095.2	135380.6	154503.9	137504.7	145836.0	126732.5	132714.3	150748.4	187543.6	172113.0	177932.7	162233.0	166027.8
1416074_a_at	116955.6	119335.3	120309.2	104353.8	132373.1	120528.1	108638.7	107325.1	132344.0	138986.8	127244.8	113340.5	111282.5	137833.2	117585.3	116151.6	120010.7	127107.5	108579.3	117723.6	108869.3	107031.3	107081.0	113299.6	110177.0	116754.3	95747.1	95774.1	124388.9	103045.1	101455.7	105787.3	106069.8	118548.7	125126.4	125342.8	108038.7	105948.5	101591.3	110959.9	101402.1	101478.7	97442.4	76267.0	84494.4	80081.1	76999.1	92774.7
1460179_at	35615.3	30563.9	28113.6	21122.0	22896.0	27043.1	31028.7	31486.9	38679.3	22705.7	28887.3	26329.9	21180.4	19652.7	19414.2	26009.5	29045.6	38205.2	37369.9	43784.9	56959.3	66367.8	57667.8	48514.8	42598.0	31514.2	30962.4	20728.6	19731.5	23956.3	29443.9	25583.3	39384.4	38102.9	26116.0	24371.7	20699.6	22933.4	25208.3	28354.1	32752.2	28988.5	45965.3	55541.2	75086.9	64866.5	64654.9	54915.4
1428538_s_at	133706.6	135597.7	153015.5	145037.3	130208.2	122886.3	122588.1	132791.4	134461.8	120093.0	152437.4	138199.3	140347.4	121217.2	122477.4	108716.5	135220.1	137377.2	126107.2	139352.6	135789.2	133522.9	144754.6	131528.9	113701.3	123413.1	147742.6	115684.0	136493.5	112322.3	119902.9	124992.9	122362.7	139160.2	130096.6	138484.9	121178.5	138451.0	133491.2	114222.2	123818.8	118158.0	138714.3	176436.2	173932.8	142398.1	147337.5	156426.1
1453118_s_at	110604.8	121221.5	119326.0	116208.2	119539.3	117261.7	105739.1	120910.0	110516.5	120008.3	132320.1	119184.3	113097.6	102466.3	109845.2	99159.8	120664.3	121864.6	109574.6	122197.8	124627.8	123722.2	119031.2	116844.6	109487.7	110634.2	117561.6	109879.8	130631.3	122076.0	118602.3	110570.1	112237.8	128071.6	125511.9	122814.1	116174.7	118052.6	119245.4	119623.5	112004.4	117281.5	134840.3	177827.5	169145.4	144574.0	142928.1	133261.8
1452428_a_at	292384.0	296530.4	293927.6	303060.3	291892.4	289620.7	287786.9	302461.5	278049.7	253807.6	307087.7	295708.9	298534.7	275694.2	281586.7	259737.8	293606.3	285936.5	298267.6	275011.5	293377.1	291940.8	297669.1	310972.0	297693.9	307057.2	324860.7	293593.5	321293.5	301078.6	290284.5	288867.8	284006.1	299460.4	298066.2	287078.6	299206.9	284485.1	292184.9	278049.7	283310.3	287033.8	261968.0	308347.7	321071.3	291620.0	299596.8	309192.6
1426660_x_at	175876.7	198942.7	191626.1	181053.7	188267.7	178752.1	173170.9	185703.9	178536.6	180551.4	212687.2	194730.1	181973.2	169708.5	172544.2	157892.3	189679.1	191308.8	178684.6	176918.3	188644.4	176537.5	172616.9	174349.0	174440.9	175220.3	179294.3	163678.2	189073.0	169717.4	178188.5	173810.4	162383.3	191384.4	189743.7	175388.7	175543.2	175085.5	169753.9	172608.8	172602.3	165528.4	180739.6	236947.2	214124.5	198683.4	200124.0	185136.9
1430421_a_at	131892.2	141630.4	157230.0	139995.9	150506.0	134545.1	132186.0	123119.4	142464.9	151205.7	156185.2	139952.1	131319.0	132699.8	137442.7	116775.8	129146.0	133886.7	140564.2	120468.6	124410.3	123009.7	122081.0	126690.1	125453.8	128462.5	144739.3	123928.8	141976.6	114074.1	131775.9	119363.0	119359.6	141969.9	139487.7	136684.2	139314.8	129185.8	128080.9	121262.2	129230.3	124049.3	144351.9	189050.4	167083.9	148064.0	154700.1	152108.7
1434036_at	40968.7	30644.9	27897.3	23017.6	29339.4	28601.3	24180.2	24865.2	30174.0	27096.2	19299.2	25771.9	29254.4	53567.7	58223.6	68000.1	57945.5	58798.1	54592.7	56943.1	51759.2	50077.3	46631.3	40891.5	34723.4	31358.0	19972.9	21427.4	12291.0	19968.0	22990.7	22688.0	29859.0	20780.8	21147.1	38090.0	30381.4	19343.9	49210.6	50262.2	53506.2	50793.2	46031.4	18005.3	31521.4	27070.6	27444.9	20127.7
1424898_at	188630.7	180160.2	189800.7	181533.6	161280.0	156772.5	157046.6	156919.0	154004.0	143302.1	176219.9	189502.0	181929.8	169692.6	172752.9	189234.7	197201.0	190661.4	195054.4	183343.7	208371.6	184212.6	190305.4	174067.6	176385.0	171404.9	190442.1	179057.0	180520.9	172429.5	178053.5	174181.9	161197.9	179195.3	186209.5	189774.6	182951.8	191521.2	203551.9	180937.8	210520.3	187005.3	182907.3	207623.2	178280.4	193148.5	184624.2	188866.8
1436064_x_at	170750.3	183889.8	178887.0	184395.7	182476.3	180721.9	170586.4	190334.3	182395.6	174128.1	196682.7	195513.0	172896.8	151417.0	175712.1	161243.5	181096.4	170234.4	164420.8	174235.1	183747.0	176071.7	172881.9	169839.6	182408.6	180671.0	184967.8	169488.5	214409.3	180125.1	186696.9	186055.1	170516.0	188861.2	172795.6	183516.8	168678.8	187932.8	175831.6	181385.9	164812.1	178165.7	197063.3	220870.7	217469.1	202192.8	210228.2	193900.7
1423754_at	165870.9	150621.4	149513.9	155769.2	182907.3	165908.6	175917.3	158185.2	172836.1	152074.4	168978.4	153124.1	150395.4	158331.9	145630.0	139859.9	142947.0	154264.6	166649.3	131538.5	144356.3	146142.2	155211.0	163403.5	170834.2	180717.7	170986.2	155816.6	165311.0	160365.2	146859.8	144590.5	157024.4	149120.8	157498.4	149866.3	178849.7	153654.6	143065.9	148198.5	147500.5	147955.9	132854.4	118430.2	118049.4	165236.8	171731.1	160136.7
1433573_x_at	93.3	99.1	87.9	93.1	97.3	92.2	84.9	95410.1	98.6	88.8	100.0	96.2	100.7	99.4	98.7	93.6	100.7	111.3	99.3	100.4	100.4	101.3	102.0	102.6	101.3	101.7	100.8	91.8	27077.4	101.6	101.9	102.6	99.7	101.0	100.3	98.8	99.2	100.9	100.9	102.1	101.8	101.6	102.3	136.6	134.4	103.2	137.5	105.4
1455093_a_at	292634.3	287362.5	292441.8	298638.0	290221.6	300364.1	280141.0	278288.3	296450.1	306959.3	277868.2	291595.6	296858.4	293708.9	302123.0	303302.3	287942.4	300881.1	301900.8	291197.6	280141.0	267643.7	281929.9	284683.8	297683.0	301900.8	277746.7	286133.5	271946.2	280280.6	270900.5	270934.6	274489.6	281926.9	306873.6	306210.1	304342.5	288269.2	281139.9	296854.3	298793.2	294718.1	285607.5	251084.5	250023.0	259722.5	268848.5	270993.2
1436643_x_at	88695.7	53165.2	92075.8	49405.6	33339.4	54533.2	39950.2	64449.5	67285.1	71112.3	65715.8	55444.7	49256.2	71689.5	67982.5	71110.0	76706.8	67315.8	40965.8	72279.7	70781.9	65574.7	73906.1	51350.2	56462.1	42152.8	58199.8	59513.3	48429.6	47474.2	57706.1	68957.2	40343.9	53358.3	54975.4	65623.2	30135.2	44866.4	69595.5	58974.3	85183.6	45829.5	82044.4	74199.3	68009.0	54143.7	48989.5	69368.5
1448499_a_at	182955.7	186916.5	181581.7	190947.4	189131.5	185460.3	182888.1	165389.8	185433.4	191801.4	179415.0	174217.3	182132.1	178553.5	181551.5	172104.5	182843.3	177557.4	174842.9	161138.2	177684.7	183484.2	185612.5	181126.7	177801.0	173807.9	190471.7	184249.4	185811.4	171369.7	174591.2	177938.3	177431.6	176489.8	178029.9	180575.9	167367.5	168067.3	176943.4	176215.6	172185.9	175927.5	184432.3	126294.8	144633.0	134354.2	137458.2	160226.6
1436590_at	47739.7	38509.4	38855.4	30598.5	35784.8	48447.2	36528.9	26593.0	27364.8	19477.0	12143.7	13108.9	6001.6	6832.9	4683.9	17027.9	9467.2	26349.1	24709.9	30375.1	40754.9	47252.2	54257.1	41000.9	44357.7	32394.2	41485.1	40943.8	24860.5	38409.5	28561.7	23310.6	19604.3	15326.8	20470.1	8945.6	4684.3	7100.1	5832.8	10617.5	20323.3	12953.2	38915.4	29082.6	39972.7	40829.9	38831.6	41096.4
1437976_x_at	195643.2	222041.7	207697.8	200215.6	208208.5	193266.5	196159.3	195403.5	204577.3	198200.5	223343.4	219954.1	194823.7	188222.4	189496.7	179673.8	212411.1	206117.8	199148.6	193952.8	203359.2	195561.4	179590.0	189167.0	190730.1	192538.2	189128.1	172951.3	205028.6	185139.1	193759.5	201562.3	184940.6	201443.8	197668.4	193982.2	187929.4	182048.0	190347.2	194317.1	188294.0	180569.1	201906.4	244043.2	230275.5	213326.5	220375.5	205649.4
1423855_x_at	169217.5	183301.7	191559.9	178417.2	180473.6	174354.1	168062.2	186191.4	177261.1	172791.7	209581.7	187892.9	183781.7	172959.1	174371.1	158392.2	191692.7	195676.9	177780.7	184974.1	194878.9	179649.7	183045.8	186913.3	165991.7	162616.4	172162.9	149450.2	191909.8	160471.3	162926.4	172400.2	164533.0	189933.4	181615.1	185234.7	166423.7	175672.6	171261.6	167551.7	164068.2	169569.7	183450.4	206059.1	221685.7	198654.7	186338.5	191308.7
1449385_at	28397.7	46383.7	35279.8	37904.4	29022.2	28230.1	33008.8	37380.4	25879.1	33405.5	47602.1	38142.9	67041.2	45880.2	60052.8	51069.4	52842.9	51882.6	56756.2	55435.5	71643.4	62496.6	59755.5	46291.4	60510.4	46415.3	46515.6	35210.6	45243.1	37086.3	33615.5	40838.4	39515.8	33356.0	39985.4	57542.4	49514.9	77339.8	53555.2	64570.1	54348.0	55316.7	77677.7	64269.9	86474.5	51989.9	50258.9	43917.9
1434127_a_at	140812.0	129102.9	131118.7	145521.7	143391.4	151760.2	152420.3	170680.1	137478.8	143542.6	162022.4	149893.6	149817.3	153545.5	137164.0	141843.7	143090.0	147924.0	141789.2	151902.9	148406.9	163534.1	167397.9	163260.6	135108.9	136742.2	142697.2	130505.1	152601.8	149923.2	153035.8	146023.3	141817.8	146638.6	143692.0	137022.1	124449.5	141613.9	144648.2	142566.7	139342.9	133253.9	155415.4	184450.1	180032.8	176164.1	171556.2	179090.5
1433720_s_at	106752.4	110024.8	104595.6	101614.4	113609.1	101522.8	89771.2	97254.7	98349.7	95133.7	77422.5	102669.0	102242.4	99600.7	91261.2	94957.1	109884.0	105958.6	105749.6	96594.4	98831.4	92855.1	101417.8	105525.2	103082.6	117409.1	95942.0	102538.6	78975.4	108588.8	97505.6	100603.4	100624.8	104477.6	110542.4	106115.5	103208.4	88318.9	100162.4	96519.4	93532.4	101826.8	72319.9	62851.1	68031.0	64754.2	63513.7	60655.5
1422623_x_at	139591.8	150501.6	143943.5	138841.3	152144.9	131036.3	133384.7	138385.2	137294.4	129266.7	149877.5	143443.5	137136.6	116563.6	130173.4	110970.6	134313.6	138520.7	120441.7	135507.2	134375.4	138205.3	130521.7	126431.7	140542.4	151970.9	151419.5	131516.0	175194.3	140733.4	141754.9	135298.6	131042.0	149370.0	144542.2	125627.0	147814.5	138476.6	127195.5	131344.9	136363.4	129768.9	138245.0	189533.7	173468.6	151104.2	148819.2	145309.1
1424609_a_at	42086.2	26991.4	23514.7	33757.9	36534.4	31369.2	37027.3	16438.1	45625.1	55063.7	45561.4	18609.5	15734.4	57437.7	65229.1	73982.5	21077.9	18243.9	18749.3	49652.8	27575.1	25479.7	16025.3	13935.1	17848.0	17506.5	24416.1	20262.1	29504.5	22541.1	28855.0	41556.8	38935.1	23161.4	27865.2	36433.8	31074.5	35968.9	31233.3	37142.3	43235.9	48230.0	61814.1	27085.0	30801.2	34592.7	30020.1	26718.3
1460008_x_at	166232.1	169335.0	169288.1	177437.8	174390.2	177141.2	174684.5	183401.6	179048.2	180903.6	190219.6	176269.0	171005.5	178374.3	171382.4	164345.6	177659.1	174329.3	158042.5	183937.6	176591.7	176486.2	177574.5	173571.3	179894.2	176715.4	187305.5	188436.2	201369.9	179735.8	193432.1	175232.2	174184.5	170557.8	172273.6	180579.6	170429.2	187436.5	172918.0	171765.6	187893.2	184064.9	210378.6	215017.5	232490.9	199935.8	207125.0	194600.8
1417191_at	25486.6	20510.1	15238.5	16349.3	15514.8	24161.9	48701.4	62605.0	41277.0	18800.3	14887.4	18644.7	16849.4	13885.1	17251.6	25912.4	40617.0	42887.0	37600.5	40504.3	41481.4	43300.1	38266.4	30317.8	33406.2	26573.1	20908.6	19386.1	13049.3	26145.7	46884.3	50068.3	62093.7	40346.7	17352.8	14950.8	13015.7	14698.7	22967.6	22729.7	43078.8	25201.3	39880.9	38405.1	53829.0	43021.4	50236.0	35315.8
1423254_x_at	100335.4	106576.7	111707.1	99976.0	99826.5	94064.0	86215.1	102726.6	82301.6	83826.7	110637.2	97625.7	98719.9	80740.6	78900.2	77193.1	99078.0	101748.1	98911.7	100978.9	107979.1	107808.7	104314.5	102066.4	96714.6	92627.9	111587.0	91730.1	107464.9	97353.0	109815.6	94109.2	84189.1	102942.0	99926.1	94991.4	96989.5	101363.1	100375.4	98172.5	98645.5	92474.2	103028.2	145718.5	152638.3	118946.4	118730.2	108341.1
1424635_at	439221.7	430650.1	442206.3	444183.3	444237.4	407340.9	408249.7	409256.4	403141.6	394167.5	428297.1	433982.7	419020.7	380207.3	421197.9	418462.7	430389.6	437467.2	442568.9	409040.2	431094.1	411739.8	419309.1	422511.5	417057.3	417970.5	427660.7	412723.9	426828.9	408146.4	412294.3	423439.4	410154.1	434563.0	429979.7	428483.8	405497.5	410618.8	412556.6	401974.1	410580.7	410441.6	412427.4	416983.4	419906.5	403318.4	411853.7	436447.6
1437993_x_at	230416.6	222385.3	218521.0	215336.3	214963.9	236857.3	236190.2	248891.3	247668.2	236545.2	224744.5	229212.0	224580.1	243806.2	225268.1	232726.1	227134.7	214689.9	211695.8	218746.8	208907.7	230092.8	219924.5	195109.2	213834.7	202283.8	217602.7	213746.0	210348.7	237047.4	256210.6	241345.3	222304.9	235074.3	243557.2	235600.8	197973.2	226758.5	241337.9	222625.4	227323.6	224775.1	219016.7	209760.6	216783.4	218150.8	200258.1	207403.0
1435791_x_at	179297.5	188807.6	189529.4	187711.5	188189.9	181266.4	181613.0	198516.8	187232.3	194050.2	216289.2	198872.3	190502.0	198200.5	187854.3	180794.8	200991.4	201516.4	187980.9	196105.6	200263.6	190960.7	192791.0	203026.9	181213.1	175170.1	183798.3	170952.9	209333.2	172541.4	174717.5	192671.2	176331.9	188485.0	178553.0	197512.2	167850.6	194710.3	186413.0	191027.3	189178.2	185900.6	196734.7	223947.9	240366.8	207722.8	205341.2	212568.8
1416185_a_at	204872.7	207179.4	215272.5	203198.9	207503.4	198285.0	195423.3	207608.3	190354.5	191420.6	208700.9	214601.9	212103.1	188834.4	202758.1	201859.3	214983.7	202591.8	205077.2	215629.7	209596.5	208850.7	212446.1	193345.4	214188.5	205167.3	231415.5	197983.9	216661.7	214846.6	202743.1	204423.8	197392.7	212538.2	193103.2	210595.1	210331.7	221241.8	216103.2	213411.9	203045.0	208661.0	240331.3	256826.8	251216.1	230207.0	216082.5	215608.3
1421041_s_at	73414.9	75061.6	87634.8	74439.2	52963.9	57311.7	45812.8	63058.6	32651.1	54813.7	72382.1	62389.5	68335.5	55260.4	55137.3	54990.0	60330.0	60522.3	62270.2	89352.8	64540.4	85653.9	91763.1	78260.6	68889.8	51043.3	83089.0	62214.5	68711.5	60170.9	71950.2	71658.5	49337.3	71044.0	61538.7	58934.0	38129.0	80796.5	71710.8	64495.7	78323.7	62434.4	58582.7	98317.0	88857.8	52105.5	56709.4	61121.6
1418037_at	151493.7	161162.5	153072.6	171863.2	167325.9	144797.5	142693.3	148724.9	131608.9	120496.6	144096.1	151198.3	153723.2	116250.6	131870.1	132201.4	133214.9	143770.0	155409.1	137236.5	140111.6	140057.4	141587.5	151287.7	158163.1	163342.8	156627.5	168588.5	159186.4	150660.4	148410.5	139532.5	153758.8	144981.9	146315.8	140650.9	175000.7	158790.3	155773.1	133473.4	148338.5	149192.8	129153.7	160645.1	176253.2	167944.2	170210.9	163528.8
1453238_s_at	72814.3	71407.1	66666.8	67363.5	85001.7	75675.1	77628.1	61434.4	87862.7	95908.7	71187.4	73205.7	72828.3	87872.7	91742.0	82009.1	56125.1	48928.2	52383.7	47836.3	49938.7	46753.9	53067.4	44470.7	60258.4	74662.7	67768.2	69895.0	64895.3	58343.4	65187.8	68024.8	73651.1	66152.4	64118.6	74807.7	80041.7	82514.4	67902.0	71337.1	65785.8	77519.0	60000.9	41190.6	48541.4	48396.1	46725.5	41546.8
1420525_a_at	168080.5	160821.0	166322.0	173688.4	158067.2	171098.4	171636.5	166219.2	172868.7	168970.1	188846.4	172040.2	176621.9	154597.4	173563.0	166121.2	174216.7	162870.3	165500.2	160319.0	163651.9	168032.1	157035.4	163189.0	176830.4	177171.6	205821.6	174980.7	186691.9	169574.0	175196.7	178430.1	179624.6	190871.4	172770.6	185467.3	176206.8	190258.8	188005.9	182992.1	181882.9	178753.8	213469.9	219622.1	189325.8	196349.4	188814.8	188515.9
1455777_x_at	115882.6	107742.1	91761.4	115330.0	95834.1	113410.1	131682.7	123832.2	107454.4	120508.6	105659.7	122630.7	127302.0	143442.9	123423.6	157029.9	120699.2	117532.0	114921.9	115652.2	110658.3	123404.7	128050.2	123945.4	122467.3	112645.0	110616.2	137592.3	123637.8	126955.2	139263.1	149246.5	123505.1	107025.1	112761.2	108591.4	119180.1	120049.0	128033.9	127585.8	130164.6	118300.9	104401.7	85670.9	95103.3	126198.4	109897.9	110426.3
1448813_at	199159.5	205543.4	219913.5	220246.5	189265.9	193865.0	188691.8	206427.4	178077.8	163474.3	197285.1	203421.6	210540.3	164907.9	180918.9	165379.1	192540.0	191577.8	196061.5	177642.3	199843.1	198981.6	208028.0	205283.5	199501.7	186958.7	208621.1	188048.1	205525.1	189817.5	194895.2	196722.9	188498.0	205123.4	190012.8	185751.6	190730.1	198117.4	193105.0	179685.0	183367.3	170700.9	190571.0	223546.6	217824.4	194764.5	197983.5	197039.2
1448808_a_at	215724.4	228795.4	232116.6	223204.4	228848.2	225240.4	233903.5	226973.2	242005.9	203605.2	252993.6	226447.4	212841.8	201924.9	219745.3	199515.5	214245.9	218678.9	217325.7	221195.5	223118.0	235123.2	225810.7	218921.9	220633.7	223098.6	229406.1	208028.0	225701.2	212202.9	217770.9	217568.1	220709.7	233576.5	229458.9	223203.0	243782.7	208963.0	201979.7	218602.5	211709.0	207039.6	224618.6	264073.5	246055.2	247854.5	247178.0	225452.2
1433991_x_at	252266.5	236738.6	235939.8	220307.4	230441.9	241696.4	248047.8	251119.0	249623.5	239173.9	245074.6	254399.8	224185.7	246551.1	235766.1	239946.1	236371.9	219379.1	218425.5	204075.9	225746.9	224965.2	238938.2	223388.2	249619.2	224730.0	242716.9	258202.6	251364.0	248443.0	239731.7	242722.9	235875.7	239731.7	252835.0	227205.7	231526.9	252233.4	249443.6	243180.4	251410.1	236792.1	199380.7	228079.9	232104.9	265096.8	257043.2	226886.5
1428821_at	74856.5	74993.6	68614.4	70049.6	71816.3	67727.7	66839.2	58049.8	66309.9	60938.9	57459.6	55061.2	45835.2	41106.0	33248.1	34201.7	35955.5	39122.8	35907.4	41193.0	53377.4	59441.9	66564.8	59224.6	65255.4	70861.3	71795.8	72345.0	63717.5	62355.4	62282.8	65102.2	62878.7	65537.2	68520.5	47182.6	44838.3	43939.9	36260.5	32913.2	37131.1	39537.3	32136.9	41736.6	43784.9	53027.1	56850.5	67841.9
1448723_at	218144.5	217757.6	213835.7	212823.1	205663.6	217434.3	204580.4	214911.8	216151.2	232700.3	225501.0	230850.5	244384.3	242670.7	239377.7	222098.2	243744.2	244709.1	226523.5	219962.6	214408.7	212475.5	213950.9	212539.2	221962.6	224347.2	211545.7	220612.1	200288.1	213784.7	217128.3	216097.9	216747.1	234305.2	238411.3	234831.1	235141.1	229445.5	247962.8	237894.7	243834.3	231330.3	237379.2	209536.9	202699.8	198577.5	199489.0	205826.2
1437005_a_at	215118.1	223039.5	216381.8	222592.2	246547.0	220244.8	199468.7	208576.9	190262.0	193911.0	216742.7	204570.3	208251.2	195223.0	199217.2	172891.5	199272.2	210646.2	201529.3	214053.2	223406.5	204438.8	208894.1	227597.7	194908.5	201564.8	186448.3	189190.5	189549.4	193387.0	207739.9	194916.5	196627.9	198681.5	188607.1	198919.9	196715.0	204278.8	191712.3	194298.3	187803.6	192416.8	174956.6	194983.5	209318.8	203930.9	203079.2	201463.6
